has_csrf_token_in_form,has_csrf_token_in_header,has_samesite_cookie,has_origin_check,has_referer_check,http_method,is_state_changing,content_type,requires_auth,token_entropy,token_changes_per_request,response_sets_cookie,auth_mechanism,endpoint_sensitivity,is_vulnerable
1,0,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,3.6384,1,1,cookie,0.2521,0
1,0,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,4.2348,1,0,cookie,0.3005,0
1,1,Lax,0,1,GET,0,application/json,1,3.3113,1,0,header_only,0.0703,0
1,1,Strict,1,0,POST,1,multipart/form-data,1,4.5844,1,0,cookie,0.4761,0
1,0,Strict,1,0,GET,0,multipart/form-data,0,3.6377,1,1,mixed,0.6443,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4958,1
0,0,None,0,0,POST,1,text/plain,0,0.0,0,1,cookie,0.7322,1
1,1,Lax,1,1,GET,0,application/x-www-form-urlencoded,1,4.7664,1,1,none,0.2574,0
1,1,Strict,1,0,PUT,1,application/json,1,5.5118,1,1,header_only,0.2125,0
1,1,Lax,1,1,PUT,1,application/x-www-form-urlencoded,1,4.8322,1,1,mixed,0.2493,0
1,1,Lax,1,0,DELETE,1,multipart/form-data,1,4.9102,1,0,mixed,0.5684,0
1,1,Lax,1,0,PUT,1,application/json,0,4.8375,1,1,mixed,0.0589,0
1,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.4246,0,1,cookie,0.8529,1
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4174,1
1,1,Strict,1,0,DELETE,0,multipart/form-data,1,4.5562,1,1,cookie,0.5059,0
0,0,None,1,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.6041,1
1,1,Strict,1,0,POST,1,application/x-www-form-urlencoded,1,4.209,1,1,cookie,0.2655,0
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.804,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4712,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.3278,1
1,1,Lax,1,0,POST,1,multipart/form-data,1,4.6287,1,0,cookie,0.5605,0
1,0,Lax,1,1,PUT,1,multipart/form-data,1,5.4006,1,0,mixed,0.1294,0
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,1,mixed,0.8448,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.9513,1
1,1,Strict,1,0,POST,1,multipart/form-data,1,5.6355,1,1,cookie,0.1474,0
1,1,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,5.3358,1,0,none,0.5848,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,0,cookie,0.9894,1
0,0,absent,0,0,DELETE,1,multipart/form-data,1,0.0,0,1,cookie,0.3928,1
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,mixed,0.8214,1
0,1,Lax,0,1,POST,1,application/json,0,3.3472,1,1,none,0.0816,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8157,1
1,1,Strict,1,0,POST,1,application/x-www-form-urlencoded,1,4.9135,1,0,mixed,0.1177,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8518,1
1,0,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,4.0145,1,0,cookie,0.3158,0
1,0,Lax,1,1,PUT,1,application/json,1,3.6333,1,1,cookie,0.5628,0
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8903,1
1,0,Strict,1,1,GET,1,application/json,1,5.5747,1,0,cookie,0.6278,0
1,0,Lax,1,1,POST,1,application/json,1,4.1412,1,1,cookie,0.2887,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.5887,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6284,1
1,0,Strict,1,1,PUT,1,application/x-www-form-urlencoded,1,5.2863,1,1,cookie,0.4815,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6994,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.3992,1
1,0,None,0,0,POST,1,application/json,1,0.286,0,0,cookie,0.5165,1
1,0,Strict,1,1,POST,1,application/json,0,4.7913,1,1,cookie,0.2793,0
0,0,None,0,0,GET,0,application/json,1,0.0,0,1,cookie,0.8417,1
0,0,None,0,0,PATCH,1,application/json,1,0.0,0,0,cookie,0.9954,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6254,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7256,1
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,mixed,0.5245,1
1,1,Lax,1,1,POST,1,application/x-www-form-urlencoded,0,4.0987,1,1,cookie,0.267,0
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6363,1
0,0,None,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.6618,1
0,0,None,0,0,DELETE,1,text/plain,1,0.0,0,0,none,0.6149,1
1,1,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,5.4084,1,0,mixed,0.0092,0
0,1,Strict,1,0,POST,1,text/plain,1,3.1111,1,1,mixed,0.331,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.7184,1
0,0,Lax,1,0,GET,0,application/json,0,3.3009,1,0,none,0.0927,0
0,0,None,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9421,1
0,0,Lax,1,0,PUT,1,application/json,1,0.0,0,0,cookie,0.7187,1
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,0,mixed,0.7758,1
1,1,Lax,1,0,POST,1,multipart/form-data,1,4.2879,1,0,cookie,0.5027,0
1,1,Strict,0,1,DELETE,1,text/plain,1,5.7301,1,0,mixed,0.3955,0
0,0,absent,0,0,PATCH,1,text/plain,1,0.0,0,0,cookie,0.6844,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.8684,1
1,0,Lax,1,1,POST,1,application/x-www-form-urlencoded,0,3.8453,1,0,cookie,0.2103,0
1,0,Strict,0,0,GET,1,text/plain,0,4.6324,1,0,mixed,0.2098,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.46,1
1,0,Lax,0,0,POST,1,multipart/form-data,1,4.052,0,0,cookie,0.3222,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.3066,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,mixed,0.3312,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.7051,1
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,0,cookie,0.5348,1
0,0,None,0,0,GET,0,multipart/form-data,0,0.0,0,0,none,0.2922,1
1,1,Lax,1,0,PUT,1,multipart/form-data,0,3.8444,1,1,none,0.0374,0
1,0,Lax,0,0,PUT,1,application/json,0,3.728,1,1,header_only,0.2651,0
0,0,None,1,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8562,1
1,1,Lax,0,1,PUT,1,text/plain,0,3.9599,1,0,header_only,0.1584,0
1,1,Strict,0,1,POST,1,application/x-www-form-urlencoded,1,5.8405,1,0,mixed,0.3369,0
0,1,Lax,1,0,GET,0,application/json,1,4.2702,1,1,none,0.3606,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7384,1
1,0,Strict,1,1,POST,1,application/json,0,5.4702,1,0,none,0.4258,0
1,0,Strict,1,0,GET,1,text/plain,0,5.4818,1,0,mixed,0.0392,0
0,0,Lax,1,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5432,1
1,0,Strict,1,0,DELETE,1,multipart/form-data,1,3.1251,1,1,none,0.6654,0
0,1,Strict,1,1,GET,0,text/plain,0,3.8007,1,1,mixed,0.4031,0
1,1,Strict,1,0,GET,1,application/x-www-form-urlencoded,0,5.2111,1,1,cookie,0.673,0
1,0,Strict,1,1,PUT,1,multipart/form-data,1,3.1491,1,0,cookie,0.1788,0
1,1,Lax,0,1,GET,1,multipart/form-data,1,4.717,1,0,cookie,0.1172,0
0,0,Lax,1,0,POST,1,application/json,0,4.4338,1,1,none,0.4837,0
1,0,Strict,1,0,POST,1,application/x-www-form-urlencoded,0,3.7705,1,0,cookie,0.4789,0
1,0,Lax,0,1,POST,1,application/x-www-form-urlencoded,1,3.8713,0,1,cookie,0.3144,0
1,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,5.8996,1,0,header_only,0.6954,0
1,1,Strict,1,1,DELETE,0,multipart/form-data,1,3.8031,1,1,mixed,0.4712,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.9605,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.6757,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.5914,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8687,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,0,mixed,0.8235,1
1,0,Lax,0,1,GET,0,multipart/form-data,1,4.6166,1,0,mixed,0.1797,0
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6531,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,mixed,0.6708,1
1,1,Lax,1,0,POST,1,application/x-www-form-urlencoded,0,4.2499,1,1,none,0.264,0
1,1,Strict,1,0,POST,1,application/json,1,4.5318,1,1,none,0.1546,0
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.994,1
1,0,Lax,1,0,GET,0,multipart/form-data,0,4.9343,1,1,cookie,0.5036,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8019,1
1,1,Strict,0,1,POST,0,text/plain,0,5.0124,1,1,none,0.5316,0
0,0,absent,1,0,PUT,1,application/json,1,0.0,0,1,cookie,0.3068,1
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,3.901,1,1,cookie,0.1331,0
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,0,cookie,0.8506,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.452,1
1,1,Strict,1,1,PUT,1,text/plain,1,5.6121,1,1,header_only,0.3942,0
1,1,Lax,1,1,POST,0,application/json,0,3.6122,1,0,cookie,0.5177,0
1,1,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,3.8574,1,0,cookie,0.3594,0
1,1,Strict,0,1,POST,0,multipart/form-data,1,4.2891,1,0,mixed,0.2531,0
1,1,Strict,1,0,POST,1,application/x-www-form-urlencoded,1,4.4147,1,1,cookie,0.1187,0
1,1,Strict,1,1,PUT,1,multipart/form-data,1,5.2077,1,1,cookie,0.5431,0
1,1,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,5.2328,1,1,cookie,0.3135,0
1,1,Lax,1,0,POST,1,multipart/form-data,1,5.2299,1,1,cookie,0.0475,0
1,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.8744,0,1,cookie,0.4879,1
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8569,1
0,0,None,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8808,1
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8198,1
1,1,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,5.088,1,1,none,0.3015,0
1,0,Strict,1,0,PUT,1,application/x-www-form-urlencoded,1,3.8212,1,1,cookie,0.3964,0
1,0,Lax,0,0,POST,1,application/json,1,4.4916,1,1,none,0.3736,0
1,1,Lax,0,1,POST,1,application/json,0,5.309,1,0,none,0.4679,0
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,1,cookie,0.914,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5034,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4241,1
1,0,Lax,1,0,PUT,1,text/plain,1,4.0422,1,0,cookie,0.1713,0
1,1,Lax,1,0,PUT,1,multipart/form-data,1,3.5169,1,0,cookie,0.4326,0
0,0,None,0,0,PATCH,1,application/json,1,0.0,0,0,cookie,0.2151,1
1,1,Strict,0,1,DELETE,1,application/json,1,4.3601,1,1,header_only,0.0182,0
1,0,absent,1,0,DELETE,1,multipart/form-data,1,1.8082,0,0,cookie,0.747,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.7564,1
1,1,Lax,1,1,PUT,1,application/x-www-form-urlencoded,1,4.291,1,0,cookie,0.5292,0
1,1,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,3.5801,1,0,cookie,0.4267,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,0,mixed,0.9777,1
1,0,Strict,0,1,GET,0,application/json,1,3.8479,1,0,none,0.5524,0
1,1,Strict,0,1,POST,0,application/json,1,4.9352,1,1,none,0.0355,0
0,0,absent,0,0,DELETE,1,multipart/form-data,1,0.0,0,1,cookie,0.5195,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.3456,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.8268,1
1,0,Strict,0,1,PUT,1,application/x-www-form-urlencoded,0,4.2592,1,0,none,0.3678,0
1,0,Strict,1,0,PUT,1,application/x-www-form-urlencoded,1,3.9057,1,0,none,0.0643,0
1,1,Strict,1,0,PATCH,1,application/json,0,5.5799,1,1,header_only,0.4544,0
1,1,Strict,1,0,DELETE,0,multipart/form-data,0,3.8804,1,1,mixed,0.0875,0
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,0,mixed,0.8867,1
0,0,None,0,0,PUT,1,multipart/form-data,0,0.0,0,0,cookie,0.2319,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.9834,1
1,0,absent,1,0,POST,1,application/x-www-form-urlencoded,1,0.4427,0,0,mixed,0.5666,1
1,0,Lax,1,0,GET,0,application/json,1,4.8911,1,0,mixed,0.4867,0
0,1,Lax,1,0,POST,1,application/json,0,4.8958,0,1,mixed,0.3071,0
0,1,Strict,0,1,PATCH,1,application/x-www-form-urlencoded,1,5.7416,1,0,cookie,0.2242,0
1,0,Lax,0,0,POST,1,application/x-www-form-urlencoded,1,4.5968,1,0,cookie,0.0457,0
0,1,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,0,none,0.7268,1
0,0,absent,0,0,PATCH,1,application/json,1,0.0,0,1,mixed,0.8954,1
1,1,Lax,1,1,POST,1,application/json,0,4.1403,1,1,cookie,0.5269,0
0,0,None,0,0,GET,0,application/json,1,0.0,0,1,cookie,0.9943,1
1,0,Strict,0,1,POST,1,application/json,1,4.4534,1,1,cookie,0.6379,0
1,0,Lax,1,0,PUT,1,application/json,1,4.7496,1,0,cookie,0.1608,0
1,1,Strict,1,0,GET,0,multipart/form-data,1,3.5515,0,1,cookie,0.0853,0
1,0,Strict,0,0,POST,1,multipart/form-data,1,4.9935,1,0,cookie,0.0381,0
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6814,1
0,1,Lax,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.4699,1
0,1,Lax,0,1,PATCH,1,text/plain,0,0.0,1,0,none,0.8587,1
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,0,cookie,0.888,1
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.661,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6319,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.8937,1
1,0,Strict,1,1,PUT,1,application/x-www-form-urlencoded,1,3.8783,1,0,mixed,0.2099,0
0,0,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,5.4932,0,0,cookie,0.5999,0
1,1,Strict,1,1,GET,1,text/plain,1,5.2518,1,0,cookie,0.6605,0
1,0,Strict,0,0,PUT,1,multipart/form-data,0,4.7639,1,1,mixed,0.1686,0
1,1,Lax,1,0,GET,0,application/x-www-form-urlencoded,1,3.1357,0,1,cookie,0.3629,0
0,1,absent,1,1,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.7076,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7024,1
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,4.4068,0,0,cookie,0.3506,0
1,1,Strict,0,1,PUT,1,multipart/form-data,0,4.7163,1,0,header_only,0.0178,0
1,0,Strict,0,1,GET,0,application/x-www-form-urlencoded,1,3.8747,0,1,none,0.2522,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,mixed,0.8233,1
1,1,None,1,1,GET,0,application/json,0,3.233,1,0,header_only,0.3145,0
0,0,None,0,0,GET,0,application/json,1,0.0,0,1,cookie,0.664,1
1,1,absent,0,1,PUT,1,application/json,1,3.7973,1,1,header_only,0.3967,0
1,1,Strict,1,1,POST,1,text/plain,0,4.4627,1,0,mixed,0.2053,0
1,1,Lax,1,1,PUT,1,application/json,1,4.2985,1,0,cookie,0.4475,0
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.3463,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,mixed,0.3668,1
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8646,1
1,1,Lax,1,0,POST,1,application/x-www-form-urlencoded,0,4.3519,1,0,header_only,0.5421,0
0,0,absent,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7474,1
1,0,Lax,0,1,DELETE,1,multipart/form-data,0,4.3072,1,1,cookie,0.1506,0
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,4.4917,1,0,cookie,0.2406,0
1,1,Lax,1,1,POST,1,multipart/form-data,1,4.3004,1,1,cookie,0.2846,0
1,0,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,3.821,1,1,none,0.5198,0
0,0,absent,1,1,GET,1,text/plain,1,3.1729,0,0,cookie,0.1711,0
1,1,Strict,0,1,POST,1,application/json,1,5.4143,1,1,mixed,0.0773,0
1,1,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,4.4168,1,1,cookie,0.4005,0
1,1,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,3.6602,1,0,none,0.6515,0
1,1,Lax,1,0,POST,1,application/json,0,5.3287,1,0,cookie,0.5858,0
1,0,Strict,0,1,DELETE,1,text/plain,0,5.6526,1,0,header_only,0.5695,0
0,0,None,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.3754,1
0,1,Lax,0,0,POST,1,application/x-www-form-urlencoded,1,5.7372,1,1,header_only,0.4203,0
1,1,Strict,1,0,DELETE,1,text/plain,1,5.8758,1,0,cookie,0.4683,0
1,1,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,3.6088,1,1,cookie,0.5174,0
0,0,absent,0,0,POST,1,application/json,1,0.0,0,0,cookie,0.6237,1
1,1,Strict,0,1,DELETE,1,text/plain,1,5.2761,1,1,mixed,0.5235,0
1,0,Strict,1,0,PUT,1,application/json,1,5.0198,1,0,cookie,0.3161,0
1,0,Strict,1,0,GET,0,application/json,1,4.8857,1,0,none,0.5843,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.4514,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.847,1
0,1,Lax,1,0,PATCH,1,application/x-www-form-urlencoded,1,5.6374,1,0,mixed,0.3783,0
1,1,Strict,1,0,PUT,1,application/x-www-form-urlencoded,1,3.6354,1,1,none,0.6023,0
1,0,Lax,1,0,PUT,1,application/json,1,3.1295,1,1,cookie,0.0713,0
1,1,Lax,0,1,POST,1,application/json,0,5.4427,1,1,mixed,0.4451,0
1,1,Lax,1,1,DELETE,1,multipart/form-data,0,5.6692,1,0,none,0.207,0
1,1,Strict,1,0,GET,0,text/plain,1,3.8734,1,0,none,0.3598,0
0,0,absent,0,0,DELETE,1,application/json,1,0.0,0,0,cookie,0.6259,1
1,1,Lax,1,1,POST,1,application/json,1,3.7373,1,0,cookie,0.2136,0
1,1,Strict,1,1,DELETE,1,application/json,1,5.3711,1,1,header_only,0.682,0
0,0,absent,0,0,GET,0,application/json,1,0.0,0,1,cookie,0.9501,1
1,0,Strict,1,0,POST,1,multipart/form-data,1,4.3297,1,1,cookie,0.2393,0
1,1,Strict,1,0,DELETE,0,application/x-www-form-urlencoded,1,4.9806,1,1,header_only,0.3069,0
1,0,Strict,1,1,PUT,1,application/json,0,5.4622,1,1,header_only,0.2597,0
1,0,Lax,1,0,GET,0,application/json,1,5.3473,1,0,mixed,0.5878,0
1,1,Strict,1,0,DELETE,1,application/json,1,5.7492,1,0,cookie,0.4588,0
1,1,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,4.3449,0,0,cookie,0.2957,0
0,1,None,0,1,DELETE,1,text/plain,1,2.0087,0,0,header_only,0.5113,0
1,1,Strict,0,1,POST,1,application/x-www-form-urlencoded,1,5.7413,1,0,none,0.4436,0
0,0,None,0,0,POST,1,text/plain,1,0.0,0,0,cookie,0.5667,1
0,1,Lax,1,1,POST,1,text/plain,1,3.5557,1,0,mixed,0.635,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5696,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,mixed,0.5769,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.7348,1
1,0,None,0,0,POST,1,application/json,0,1.7092,0,0,cookie,0.9214,1
0,0,Lax,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.672,1
0,0,None,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.785,1
1,1,Lax,1,1,PUT,1,application/x-www-form-urlencoded,1,4.1065,1,0,cookie,0.0534,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.6143,1
0,0,None,0,0,DELETE,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8253,1
1,1,Strict,1,0,GET,0,application/json,1,5.1365,1,0,cookie,0.2774,0
0,0,None,0,0,GET,0,application/json,1,0.0,0,0,cookie,0.8058,1
0,0,absent,0,0,POST,1,text/plain,1,0.0,0,1,none,0.8729,1
1,0,Strict,0,0,POST,1,multipart/form-data,0,5.3266,1,0,header_only,0.1584,0
0,0,absent,0,0,PUT,1,text/plain,1,0.0,0,0,cookie,0.3629,1
0,0,None,0,0,DELETE,1,text/plain,1,0.0,0,0,mixed,0.9083,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.9332,1
0,0,absent,0,0,PATCH,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.809,1
1,1,Strict,1,0,PUT,1,multipart/form-data,0,5.344,1,0,cookie,0.0246,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.3315,1
1,1,Lax,0,1,POST,1,application/x-www-form-urlencoded,0,3.6227,1,0,none,0.6499,0
0,0,absent,0,0,PATCH,1,application/json,1,0.0,0,1,mixed,0.5784,1
0,0,None,0,0,PUT,1,application/json,1,0.0,0,1,mixed,0.8257,1
0,0,None,0,0,GET,0,multipart/form-data,1,0.0,0,0,cookie,0.9496,1
0,1,Strict,0,0,PUT,1,application/json,0,3.4238,1,1,cookie,0.1103,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.5463,1
1,0,Strict,1,0,PUT,1,application/json,0,4.443,1,0,mixed,0.004,0
1,0,Strict,1,0,PUT,1,application/x-www-form-urlencoded,1,5.5292,1,0,header_only,0.2786,0
0,0,absent,0,0,DELETE,1,multipart/form-data,1,0.0,0,1,cookie,0.8735,1
1,0,None,1,0,POST,1,application/json,1,2.0558,0,1,mixed,0.8244,1
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,1,mixed,0.9692,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.5428,1
1,1,Strict,1,1,GET,0,multipart/form-data,1,4.6521,1,1,header_only,0.6418,0
1,1,Lax,0,1,POST,1,application/x-www-form-urlencoded,0,1.8822,1,1,none,0.7213,1
1,1,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,4.8032,1,1,cookie,0.0,0
1,0,Lax,1,1,GET,0,multipart/form-data,1,4.6064,0,0,cookie,0.2217,0
1,0,Strict,0,1,DELETE,1,application/json,0,5.4186,1,0,mixed,0.5715,0
0,1,Strict,0,1,GET,0,application/x-www-form-urlencoded,1,5.2511,1,1,none,0.1226,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.4292,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.4035,1
1,0,Strict,1,1,GET,1,application/json,1,5.5102,1,0,mixed,0.2245,0
1,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0841,0,1,cookie,0.9628,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,cookie,0.6264,1
0,0,absent,0,0,PATCH,1,multipart/form-data,1,0.0,0,1,mixed,0.8252,1
1,0,Lax,1,0,PUT,1,application/x-www-form-urlencoded,1,3.6925,0,1,cookie,0.0603,0
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.7391,1
1,0,Strict,1,1,POST,1,text/plain,1,5.2345,1,0,mixed,0.1463,0
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,4.9348,1,1,cookie,0.4891,0
1,0,Strict,1,0,POST,0,application/x-www-form-urlencoded,0,5.3559,1,1,none,0.4815,0
1,0,Strict,1,1,GET,0,application/json,1,4.5994,1,0,header_only,0.5266,0
1,0,absent,0,0,PUT,1,multipart/form-data,1,0.5718,0,1,cookie,0.6499,1
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,5.1583,1,0,cookie,0.0158,0
0,0,absent,0,0,PATCH,1,application/json,1,0.0,0,1,cookie,0.9984,1
0,0,absent,0,0,POST,1,application/json,1,0.0,0,1,mixed,0.9209,1
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.8562,1
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,mixed,0.6441,1
1,0,Lax,1,0,PUT,1,application/x-www-form-urlencoded,1,3.7682,1,0,cookie,0.0642,0
1,1,Strict,0,0,PUT,0,multipart/form-data,1,3.8764,1,1,cookie,0.6657,0
0,0,Strict,1,1,POST,1,text/plain,1,4.9926,1,0,none,0.011,0
0,1,Lax,0,1,PATCH,1,multipart/form-data,1,3.9577,1,1,mixed,0.6175,0
0,0,absent,0,0,PUT,1,application/json,1,0.0,0,0,mixed,0.5785,1
1,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,4.9829,1,0,mixed,0.5249,0
0,0,absent,0,0,PATCH,1,application/json,1,0.0,0,1,cookie,0.4752,1
